MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,Alley_na,MasVnrType_na,MasVnrArea_na,BsmtQual_na,BsmtCond_na,BsmtExposure_na,BsmtFinType1_na,BsmtFinType2_na,Electrical_na,FireplaceQu_na,GarageType_na,GarageYrBlt_na,GarageFinish_na,GarageQual_na,GarageCond_na,PoolQC_na,Fence_na,MiscFeature_na
5,RL,4.5217885770490405,9.658736480947093,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,98,15,Gable,CompShg,AsbShng,Plywood,,0.0,3,3,PConc,,,,,0,,0,504,504,GasA,4,Y,,6.841615476477592,316,0,7.132497551660044,0,0,1,0,3,1,3,5,Typ,0,,,20.0,,2,576,,,Y,104,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,3.6109179126442243,9.734839649722648,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,22,22,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,,,,,819,,0,184,1003,GasA,3,Y,,6.910750787961936,0,0,6.910750787961936,1,0,1,0,3,1,3,6,Typ,0,,,22.0,,2,588,,,Y,120,0,0,0,0,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RM,3.044522437723423,7.792447275398825,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,39,39,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,CBlock,,,,,509,,0,121,630,GasA,3,Y,,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,3,3,Typ,0,,,39.0,,1,286,,,Y,0,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8,RL,4.174387269895637,10.0618075747825,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,49,49,Hip,CompShg,VinylSd,VinylSd,,63.0,3,4,CBlock,,,,,507,,0,81,588,GasA,5,Y,,7.037027614686276,0,0,7.037027614686276,0,1,1,0,3,1,3,6,Typ,0,,,49.0,,1,264,,,Y,224,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.248495242049359,9.91423053641077,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,46,46,Gable,CompShg,HdBoard,HdBoard,,318.0,3,3,CBlock,,,,,319,,0,539,858,GasA,5,Y,,6.754604099487962,858,0,7.447751280047908,0,0,1,1,4,1,3,8,Typ,1,,,46.0,,2,490,,,Y,0,84,0,0,1,0,,,,0,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
4,RM,3.1780538303479458,8.09157070720866,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,36,36,Gable,CompShg,HdBoard,HdBoard,,376.0,3,3,CBlock,,,,,471,,0,294,765,GasA,5,Y,,6.639875833826536,600,0,7.21890970761906,1,0,1,1,2,1,3,6,Min1,0,,,36.0,,2,440,,,Y,240,36,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.248495242049359,9.677795994550392,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,51,44,Hip,CompShg,BrkFace,Plywood,,0.0,3,3,CBlock,,,,,504,,0,525,1029,GasA,3,Y,,7.199678345691172,0,0,7.199678345691172,0,0,1,0,3,1,3,6,Min1,0,,,51.0,,1,294,,,Y,0,0,0,0,0,0,,,,0,5,COD,Abnorml,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RL,3.6888794541139363,9.116059960411414,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,20,19,Gable,CompShg,HdBoard,HdBoard,,0.0,4,3,PConc,,,,,767,,0,461,1228,GasA,4,Y,,7.113142108707088,0,0,7.113142108707088,1,0,2,0,2,1,4,5,Typ,1,,,20.0,,2,472,,,Y,168,120,0,0,0,0,,,,0,10,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RM,4.2626798770413155,9.57085071292799,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,68,53,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,403,,1,212,740,GasA,5,Y,,6.656726524178391,0,0,6.656726524178391,0,0,1,0,2,1,3,4,Typ,1,,,42.0,,1,924,,,Y,0,25,0,0,0,0,,,,0,2,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.0943445622221,9.805546267209172,Pave,,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,31,31,Gable,CompShg,HdBoard,HdBoard,,136.0,3,3,CBlock,,,,,616,,0,424,1040,GasA,3,Y,,6.946975992135418,0,0,6.946975992135418,0,0,2,0,3,1,3,5,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,RH,,9.601312609077167,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,8,90,11,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,686,686,GasA,4,Y,,6.854354502255021,980,0,7.564238475170491,0,0,2,0,5,2,3,10,Typ,0,,,,,0,0,,,N,0,0,1,0,0,0,,,,0,7,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,RL,4.51085950651685,10.18572425147191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,40,40,Gable,CompShg,MetalSd,MetalSd,,368.0,3,3,CBlock,,,,,500,,0,748,1248,GasA,3,Y,,7.198931240688173,1296,0,7.876258882303226,1,1,2,2,6,2,3,12,Typ,0,,,40.0,,4,968,,,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,9.855993182829993,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,42,42,Hip,CompShg,HdBoard,HdBoard,,425.0,3,3,CBlock,,,,,553,,0,698,1251,GasA,3,Y,,7.1316985104669115,0,0,7.1316985104669115,1,0,1,0,3,1,3,6,Typ,2,,,42.0,,1,461,,,Y,0,116,0,0,0,0,,,,1,3,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.124029557466871,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,9,9,Hip,CompShg,VinylSd,VinylSd,,204.0,4,3,PConc,,,,,904,,0,536,1440,GasA,5,Y,,7.297091005160418,677,0,7.674617497364363,1,0,2,1,3,1,5,8,Typ,2,,,9.0,,3,736,,,Y,253,142,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,,10.468096287204121,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,5,4,Hip,CompShg,VinylSd,VinylSd,,178.0,4,3,PConc,,,,,0,,0,1753,1753,GasA,5,Y,,7.488293515159428,0,0,7.488293515159428,0,0,2,0,3,1,4,7,Typ,1,,,5.0,,3,748,,,Y,198,150,0,0,0,0,,,,0,8,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,RL,3.8066624897703196,9.779928300513122,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,94,58,Gable,CompShg,Stucco,Stucco,,0.0,3,3,BrkTil,,,,,41,,0,823,864,GasA,3,N,,6.761572768804055,0,0,6.761572768804055,1,0,1,0,2,1,3,5,Typ,0,,,,,0,0,,,N,0,0,1,0,0,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.189654742026425,10.37766831075257,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,4,4,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,646,,0,468,1114,GasA,5,Y,,7.01571242048723,0,0,7.01571242048723,1,0,1,1,3,1,4,6,Typ,0,,,4.0,,2,576,,,Y,0,102,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RL,3.713572066704308,9.269549081599669,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,7,7,Gable,CompShg,CemntBd,CmentBd,,0.0,4,3,PConc,,,,,1196,,0,298,1494,GasA,5,Y,,7.409741954080923,0,0,7.409741954080923,1,0,2,0,2,1,5,6,Typ,0,,,7.0,,2,499,,,Y,96,48,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.0943445622221,9.821317440955939,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,59,59,Gable,CompShg,BrkFace,BrkFace,,0.0,3,3,Slab,,,,,0,,0,0,0,Wall,2,N,,6.946975992135418,0,0,6.946975992135418,0,0,2,0,2,2,3,6,Typ,0,,,22.0,,2,400,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RM,3.912023005428146,9.432582673023576,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,84,58,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,,,,,784,,0,0,784,GasA,4,Y,,6.664409020350408,0,0,6.664409020350408,1,0,1,0,2,1,4,5,Typ,0,,,,,0,0,,,Y,0,0,1,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.219507705176107,11.935531109409421,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,25,19,Gable,WdShngl,WdShing,Wd Shng,,0.0,4,3,CBlock,,,,,1810,,0,32,1842,GasA,4,Y,,7.518607216815252,0,0,7.518607216815252,2,0,0,1,0,1,4,5,Typ,1,,,25.0,,3,894,,,Y,857,72,0,0,0,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,10.73153107486539,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,42,28,Flat,Tar&Grv,Plywood,Plywood,,113.0,3,4,CBlock,,,,,187,,1,111,1021,GasA,3,Y,,7.289610521451167,915,0,7.77485576666552,0,0,2,1,3,1,3,7,Sev,1,,,42.0,,2,596,,,Y,0,265,0,0,0,0,,,,0,8,WD,Abnorml,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.442651256490317,10.211508935379848,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,32,32,Hip,CompShg,Plywood,Plywood,,209.0,3,4,CBlock,,,,,822,,0,564,1386,GasA,3,Y,,7.252053951852814,0,0,7.252053951852814,0,0,2,0,3,1,3,6,Typ,1,,,32.0,,2,544,,,Y,192,0,0,0,0,0,,,,0,4,WD,Family,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.454347296253507,10.050284075740903,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,21,20,Gable,CompShg,Plywood,Plywood,,172.0,4,3,CBlock,,,,,28,,1,0,1502,GasA,5,Y,,7.347943823148687,1177,0,7.912056888179006,1,0,2,1,4,1,4,8,Typ,1,,,20.0,,2,576,,,Y,201,96,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,FV,4.430816798843313,10.128930310912274,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,,,,,24,,0,1632,1656,GasA,5,Y,,7.412160334945205,0,0,7.412160334945205,0,0,2,0,3,1,4,7,Typ,0,,,1.0,,3,826,,,Y,0,146,0,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,RM,3.044522437723423,8.073571741888243,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,36,36,Gable,CompShg,CemntBd,CmentBd,,0.0,3,4,CBlock,,,,,495,,0,135,630,GasA,4,Y,,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,3,3,Typ,0,,,,,0,0,,,Y,88,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,RL,,10.413448623063568,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,29,29,Gable,CompShg,Plywood,Plywood,,225.0,3,3,CBlock,,,,,1036,,0,336,1372,GasA,3,Y,,7.294377299288821,0,0,7.294377299288821,1,0,2,0,3,1,3,6,Typ,2,,,29.0,,2,588,,,Y,233,48,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.787491742782046,10.365938293506852,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,41,41,Hip,CompShg,Wd Sdng,Wd Sdng,,216.0,3,3,CBlock,,,,,0,,0,1392,1392,GasA,4,Y,,7.238496840894365,0,0,7.238496840894365,1,0,1,0,2,1,3,5,Maj2,2,,,41.0,,2,576,,,Y,0,0,1,0,0,0,,,,0,7,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,4.07753744390572,9.265171901964543,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,96,3,Hip,CompShg,VinylSd,VinylSd,,0.0,3,4,CBlock,,,,,0,,0,485,485,GasA,4,Y,,6.90875477931522,634,0,7.399398083331354,0,0,1,0,2,1,4,5,Typ,0,,,56.0,,1,255,,,Y,394,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.787491742782046,9.953386372370868,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,34,34,Hip,CompShg,MetalSd,MetalSd,,0.0,3,4,CBlock,,,,,360,,0,504,864,GasA,5,Y,,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,Typ,0,,,34.0,,1,288,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
11,RL,3.7612001156935624,8.608770685132642,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,,145.0,4,3,PConc,,,,,16,,0,1346,1362,GasA,5,Y,,7.317212408359839,0,0,7.317212408359839,0,0,2,0,2,1,4,6,Typ,1,,,1.0,,2,440,,,Y,142,20,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.442651256490317,10.07777898526175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,5,4,Gable,CompShg,VinylSd,VinylSd,,292.0,4,3,PConc,,,,,866,,0,132,998,GasA,5,Y,,6.913737350659685,1040,0,7.6236419465115715,1,0,2,1,3,1,4,8,Typ,1,,,5.0,,3,871,,,Y,320,62,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.663439094112067,10.13930484656709,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,6,6,Gable,CompShg,VinylSd,VinylSd,,40.0,4,3,PConc,,,,,0,,0,1406,1406,GasA,5,Y,,7.282073658093465,482,0,7.568379267836522,0,0,2,1,3,1,4,7,Typ,1,,,6.0,,2,504,,,Y,188,124,0,0,0,0,,,,0,11,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.919980925828125,10.59810572314913,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,44,8,Gable,CompShg,BrkFace,Plywood,,0.0,4,3,CBlock,,,,,247,,1,557,1517,GasA,5,Y,,7.543273346705446,0,0,7.543273346705446,0,0,2,1,2,1,4,6,Mod,1,,,44.0,,2,578,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.174387269895637,9.586513699074477,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,45,12,Gable,CompShg,HdBoard,Plywood,,0.0,3,3,CBlock,,,,,465,,0,447,912,GasA,3,Y,,7.119635638017636,0,0,7.119635638017636,0,0,1,0,3,1,3,6,Typ,1,,,45.0,,1,288,,,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,10.052552325239192,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,33,33,Gable,CompShg,HdBoard,HdBoard,,189.0,3,3,CBlock,,,,,0,,0,1090,1090,GasA,3,Y,,7.222566018822171,0,0,7.222566018822171,0,0,2,0,3,1,3,6,Typ,1,,,33.0,,2,479,,,Y,0,0,0,0,0,0,,,,0,6,WD,Family,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,,9.821317440955939,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,57,56,Gable,CompShg,Stucco,Stucco,,340.0,3,3,Slab,,,,,0,,0,0,0,Wall,2,N,,6.946975992135418,0,0,6.946975992135418,0,0,2,0,2,2,3,6,Typ,0,,,57.0,,2,400,,,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7,RL,4.0943445622221,9.620654483038743,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,73,2,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,4,PConc,,,,,350,,1,0,560,GasA,5,Y,,6.354370040797351,560,0,7.034387929915503,1,0,1,0,3,1,4,6,Typ,0,,,38.0,,2,576,,,Y,256,0,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.248495242049359,10.063829694942651,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,39,39,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,,,,,432,,0,432,864,GasA,3,Y,,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,Typ,1,,,,,0,0,,,Y,0,0,0,0,0,0,,,,0,4,ConLI,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.31748811353631,9.94907095485396,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,13,2,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,1099,1099,GasA,5,Y,,7.002155954403621,0,0,7.002155954403621,0,0,1,1,3,1,4,6,Typ,0,,,9.0,,1,352,,,Y,278,0,0,0,0,0,,,,0,6,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,11.311131766971313,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,15,15,Gable,CompShg,HdBoard,HdBoard,,0.0,4,3,PConc,,,,,595,,0,378,973,GasA,5,Y,,6.88653164253051,871,0,7.52294091807237,0,0,2,1,3,1,4,7,Typ,1,,,15.0,,2,467,,,Y,168,98,0,0,0,0,,,,0,1,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,3.912023005428146,9.407566278407877,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,70,59,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,CBlock,,,,,0,,0,780,780,GasA,5,Y,,6.715383386334681,587,0,7.252762418053187,0,0,1,0,4,1,3,6,Typ,1,,,70.0,,1,280,,,Y,45,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.0943445622221,9.882401061887073,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,35,35,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,,,,,0,,0,896,896,GasA,3,Y,,6.79794041297493,896,0,7.491087593534876,0,0,2,2,4,2,3,8,Typ,0,,,,,0,0,,,Y,32,45,0,0,0,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,4.499809670330265,9.284743197764715,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,52,6,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,CBlock,,,,,415,,0,418,833,GasA,5,Y,,6.725033642166843,0,0,6.725033642166843,0,0,1,0,2,1,4,4,Typ,0,,,51.0,,1,326,,,Y,0,0,0,0,0,0,,,,0,8,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3,RL,4.174387269895637,9.415319873033104,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,53,53,Gable,CompShg,AsbShng,Plywood,,0.0,3,3,PConc,,,,,0,,0,0,0,GasA,3,N,,7.049254841255837,0,0,7.049254841255837,0,0,2,0,2,2,2,6,Typ,0,,,,,0,0,,,N,0,0,0,0,0,0,,,,0,6,WD,AdjLand,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,RL,,10.675405107496651,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,49,49,Gable,CompShg,Wd Sdng,Wd Sdng,,30.0,3,3,CBlock,,,,,1270,,0,208,1478,GasA,5,Y,,7.298445101508147,0,0,7.298445101508147,1,0,2,0,3,1,3,6,Typ,2,,,49.0,,2,498,,,Y,0,40,0,0,0,0,,,,0,12,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5,RM,3.912023005428146,8.78167554000734,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,62,59,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,CBlock,,,,,312,,0,408,720,GasA,3,Y,,6.579251212010101,564,0,7.157735484249907,0,0,1,1,2,1,3,5,Typ,0,,,61.0,,1,240,,,Y,0,35,0,0,0,0,,,,0,4,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,,11.078871508158974,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,10,10,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,,,,,0,,0,841,841,GasA,5,Y,,6.79346613258001,783,0,7.423568444259167,0,0,2,1,3,1,3,7,Typ,1,,,10.0,,2,502,,,Y,0,103,0,0,0,0,,,,0,6,WD,Normal,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.174387269895637,10.40426428985237,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,,144.0,4,3,PConc,,,,,0,,0,936,936,GasA,5,Y,,6.841615476477592,840,0,7.4821189235521155,0,0,2,1,3,1,4,7,Typ,1,,,4.0,,2,474,,,Y,144,96,0,0,0,0,,,,0,2,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12,RL,4.219507705176107,10.145193173784754,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,7,6,Gable,CompShg,VinylSd,VinylSd,,162.0,4,3,PConc,,,,,486,,0,434,920,GasA,5,Y,,6.824373670043086,866,0,7.487733761436444,1,0,2,1,3,1,4,6,Typ,1,,,7.0,,2,608,,,Y,0,42,0,0,0,0,,,,0,9,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9,RL,4.382026634673881,9.95829931831355,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,31,31,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,,,,,978,,0,284,1262,GasA,5,Y,,7.140453043101158,0,0,7.140453043101158,0,1,2,0,3,1,3,6,Typ,1,,,31.0,,2,460,,,Y,298,0,0,0,0,0,,,,0,5,WD,Normal,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
